Start,End,Open,High,Low,Close,Volume,Market Cap
2024-11-19,2024-11-20,0.6019131059401183,0.6019131059401183,0.5613375965941547,0.567780281702106,287795.0836236934,743395202.9547038
2024-11-18,2024-11-19,0.5565744458040797,0.6023025849666183,0.5528582476494432,0.6023025849666183,250297.6724738676,735519955.3135889
2024-11-17,2024-11-18,0.581335932060195,0.5905997771236839,0.5497441639950642,0.5554432071327757,255219.39721254355,731049918.979094
2024-11-16,2024-11-17,0.5880910115840409,0.8766308909588256,0.5595049483561054,0.5815442641396489,207850.2243554007,792995931.7073171
2024-11-15,2024-11-16,0.5508478102649161,0.594428154806667,0.5264656301964079,0.5920062905878023,229522.05226480836,717336367.6027875
2024-11-14,2024-11-15,0.6199892234253613,0.6784040354559256,0.5251809576408892,0.5457545434644713,131105.4738675958,751753726.3344948
2024-11-13,2024-11-14,0.6041159828411694,0.641157941753417,0.5683427979949043,0.62009484943298,184932.27526132404,763149982.4355401
2024-11-12,2024-11-13,0.6814834527962064,0.7163239036323709,0.6083841148855098,0.6083841148855098,276349.97212543554,848993994.3832753
2024-11-11,2024-11-12,0.6491443966504244,0.6958836138382514,0.6357546533329523,0.6755148292470183,184800.59581881535,854484539.4529617
2024-11-10,2024-11-11,0.6356866492179202,0.6937026828939794,0.6284923044475752,0.6489680912323506,226135.0592334495,854739769.8397212
2024-11-09,2024-11-10,0.6131465746075642,0.6422305690942655,0.600547600750761,0.6382974497589037,155998.55400696865,794570021.2648084
2024-11-08,2024-11-09,0.6343939413659307,0.6398833801408341,0.6070464475824504,0.6142782044741251,144207.42508710801,799772907.6271777
2024-11-07,2024-11-08,0.6309941765976792,0.6446887512048158,0.6145256599678844,0.6315488703239085,119780.06968641115,808830148.9303136
2024-11-06,2024-11-07,0.5511907811426138,0.6403959757300416,0.5511907811426138,0.6323554797291171,141235.07665505225,771121281.8850174
2024-11-05,2024-11-06,0.4920627377766108,0.5599144810772861,0.4920627377766108,0.5507927416756575,137025.41463414635,668865600.902439
2024-11-04,2024-11-05,0.5185192257027099,0.5296761106483647,0.4802995460899445,0.493295468114644,84369.16616724739,658161280.738676
2024-11-03,2024-11-04,0.5688777941772284,0.5720581783769113,0.5086817177181793,0.5181882253727564,61138.3365853659,687885991.5714285
2024-11-02,2024-11-03,0.5883537601503981,0.5905698432392263,0.5634076234273506,0.5678240903715832,33892.04456445998,738731169.8641115
2024-11-01,2024-11-02,0.5806184113901393,0.7154862486844905,0.5564911894995503,0.5881327239759204,99714.01799686415,740389323.1916376
2024-10-31,2024-11-01,0.5899899396196548,0.5910405911315544,0.5591901322330352,0.5812677307567712,85564.24327526132,737517674.0801394
2024-10-30,2024-10-31,0.5831523838047142,0.5994561353663452,0.5743861615486173,0.58217387008379,89949.64508710813,749128033.3379791
2024-10-29,2024-10-30,0.5641615834175064,0.5922581320350196,0.5623923669367759,0.5831593340961443,129275.907630662,746031793.8885018
2024-10-28,2024-10-29,0.5686825855011229,0.5963721645403133,0.544850907708063,0.5639539260548103,79757.2206620209,717795492.5609756
2024-10-27,2024-10-28,0.5564944524045301,0.595422987934754,0.5552397672708627,0.5683277089761456,40589.6402787456,736408816.7456446
2024-10-26,2024-10-27,0.5513578881203085,0.5659556766440167,0.5443057512227701,0.5568221489075271,62922.06379790939,712549404.7351916
2024-10-25,2024-10-26,0.588452674965697,0.7584205948054213,0.5475055117866285,0.5475055117866285,98658.05925783985,762257875.7108014
2024-10-24,2024-10-25,0.5812827611911391,0.5947682270496646,0.5751900063089991,0.5879698155805503,141253.84655052266,752395427.4216028
2024-10-23,2024-10-24,0.5945234775938475,0.5945234775938475,0.5576815030923198,0.5816636740345817,101567.25,743573412.9756098
2024-10-22,2024-10-23,0.6020810649785052,0.7147173123152333,0.5730604120664963,0.5924477278980989,135667.26973867597,773546220.1324042
2024-10-21,2024-10-22,0.6326872994415944,0.6418801379604591,0.5984624371817562,0.6026267718378437,124897.59142857141,794669353.0557492
2024-10-20,2024-10-21,0.6183290685480065,0.642987568799819,0.5989918144387221,0.6383615033253234,134996.1393728223,789481317.0696864
2024-10-19,2024-10-20,0.6163768205672557,0.6313297659990211,0.6034397401129987,0.6202235414537324,180927.70034843206,788926242.1602788
2024-10-18,2024-10-19,0.6021450368919348,0.6175144250372595,0.5944670355184196,0.6164866366443682,147032.11630662018,776110882.6132404
2024-10-17,2024-10-18,0.6184130700100905,0.6326214944315847,0.5929964102094992,0.6018362567456443,108886.2143205576,792385482.4216028
2024-10-16,2024-10-17,0.629755638438063,0.6440707740672846,0.6107459852509746,0.6182904825095017,177920.17770034843,807004407.836237
2024-10-15,2024-10-16,0.6524196140912454,0.6580824852484076,0.6207672622807368,0.6287764550928924,194698.69337979093,821273916.4982579
2024-10-14,2024-10-15,0.6352972240058569,0.7282195720596711,0.634569689180716,0.656183476866586,66070.38991672473,857660448.1184669
2024-10-13,2024-10-14,0.6310733423740862,0.6386120833939164,0.6304964395777005,0.6352317695660006,284262.13588850177,815099931.2857143
2024-10-12,2024-10-13,0.63796692956002,0.6451291181541825,0.6308754989000419,0.6311617698883962,293889.13588850177,817935728.2857143
2024-10-11,2024-10-12,0.611622854844905,0.6388433629806242,0.611622854844905,0.6378507313926943,279018.0139372822,804972051.6585366
2024-10-10,2024-10-11,0.624328920423075,0.6288616805044723,0.6086915048256339,0.6117280969454388,313550.1742160279,795344378.271777
2024-10-09,2024-10-10,0.6356142572897964,0.6370123831085539,0.6160360420603943,0.6241954056053901,286743.3031358885,807764029.163763
2024-10-08,2024-10-09,0.6354833507375999,0.6541110782648056,0.6324914166651833,0.6354982552606901,318816.031358885,820789434.1707317
2024-10-07,2024-10-08,0.6352342925196155,0.6733048148928953,0.6352342925196155,0.6359997414966312,397054.7630662021,838495004.6027875
2024-10-06,2024-10-07,0.6065157446050811,0.6426687438763258,0.5983456698437842,0.6356715564850087,350317.2055749129,790954369.3867596
2024-10-05,2024-10-06,0.6302751464273892,0.6383430610078051,0.6035139427114555,0.6067614977104505,328253.26829268294,800349480.0801394
2024-10-04,2024-10-05,0.6009068609683623,0.6390218844811419,0.5897544346520656,0.628351536240143,298008.724738676,788304672.4111499
2024-10-03,2024-10-04,0.6177925080942878,0.6292279622485255,0.5869624788141854,0.6008959233896152,453115.0348432056,781140614.2369338
2024-10-02,2024-10-03,0.636537356963985,0.6776438307073023,0.601903898452019,0.6125425041905296,893675.1114982578,824180983.2090592
2024-10-01,2024-10-02,0.6688892896004213,0.7203231745053447,0.6122387365638123,0.6370033990805742,626118.512195122,870448823.2961673
2024-09-30,2024-10-01,0.700351616604392,0.7089409508642435,0.6673014811821075,0.6673014811821075,407428.8466898955,883074541.9512196
2024-09-29,2024-09-30,0.7077307852486346,0.7144792291634198,0.6881220352638687,0.7002879636888187,426057.0975609756,900378637.9512196
2024-09-28,2024-09-29,0.7355422387720475,0.740220037654808,0.69583626300375,0.7067189887793432,802204.724738676,919969875.6132404
2024-09-27,2024-09-28,0.7148944973541549,0.7531861027518686,0.7138546012567116,0.733060527544349,1021639.818815331,930922106.8571428
2024-09-26,2024-09-27,0.7132952439289959,0.733902650902864,0.7128819825337391,0.7157058470616724,581141.3693379791,926277362.2229965
2024-09-25,2024-09-26,0.7395631245006504,0.7443706812259064,0.7118773098803475,0.7125951722812323,623308.6306620209,935743867.456446
2024-09-24,2024-09-25,0.7140307939016347,0.7489522316678283,0.7004501752796068,0.7403409512168283,776824.7909407666,929086664.6480836
2024-09-23,2024-09-24,0.702653109997326,0.7537540148269266,0.699833615884139,0.7141808349004094,1059299.5540069686,925408527.2055749
2024-09-22,2024-09-23,0.708796579887766,0.7139014448093656,0.6830883403983367,0.7022164277618224,628420.212543554,898826904.7700348
2024-09-21,2024-09-22,0.707864753522801,0.7162611263764724,0.6928856855866581,0.7119483588753399,1307194.3519163763,905421693.8327526
2024-09-20,2024-09-21,0.6872219571657349,0.7185348583173908,0.6758576788053451,0.7077785350245648,3285764.2961672475,897617265.4773519
2024-09-19,2024-09-20,0.6182982929245014,0.7655191229542553,0.6182982929245014,0.6873379268947313,1490320.8118466898,855846954.3554007
2024-09-18,2024-09-19,0.5874595795508345,0.6153216468181549,0.5685477645859256,0.6105755231345493,370401.19860627176,756436584.8954704
2024-09-17,2024-09-18,0.5535708617284788,0.6107514725438243,0.5413916556664116,0.5880066562177342,331782.7909407666,734107668.4320557
2024-09-16,2024-09-17,0.5817781962426205,0.5904323981496894,0.551384011870961,0.5563744984375757,496388.17770034843,732772211.4425087
2024-09-15,2024-09-16,0.6030641748889012,0.616216525993975,0.5835923582350774,0.5835923582350774,499579.47038327524,772391405.0522648
2024-09-14,2024-09-15,0.603568647424957,0.6055489528961496,0.5818702970655618,0.6055489528961496,302665.4599303136,762297873.2857143
2024-09-13,2024-09-14,0.5965121829040464,0.6051391555111585,0.5788239022856472,0.6034171409309295,602054.606271777,762272143.010453
2024-09-12,2024-09-13,0.5886039982448399,0.6209263771061359,0.5886039982448399,0.5966009297343325,984219.6341463415,775116469.5679443
2024-09-11,2024-09-12,0.580999486874868,0.5932241735029411,0.5498231337998007,0.5921936400314531,852646.480836237,730264431.6062717
2024-09-10,2024-09-11,0.5226919292138749,0.5881916629341734,0.5180469832082102,0.5781152192144918,902873.0452961673,704696700.7944251
2024-09-09,2024-09-10,0.48184211467673144,0.5445896843783802,0.47846393606306853,0.5263974546664277,313925,643191947.277193
2024-09-08,2024-09-09,0.4721069878713665,0.49460570819240135,0.46448563097884754,0.4817989680648319,191045.66898954703,608655772.6515679
2024-09-07,2024-09-08,0.46361938713340944,0.4894603637500598,0.4553255900836777,0.4694085014072299,225352.3449477352,605957198.2334495
2024-09-06,2024-09-07,0.47598398518402746,0.4950836249617241,0.45737979575583776,0.46393856064505834,224733.23693379792,611751388.4285715
2024-09-05,2024-09-06,0.5059116952868604,0.5115144253035451,0.4738457105480436,0.47612316778981534,205122.80487804877,632335852.0383276
2024-09-04,2024-09-05,0.5005692367780911,0.5148499427520132,0.4776781976865813,0.5066476909113453,242448.31358885017,638576531.6271777
2024-09-03,2024-09-04,0.5303478331823547,0.5437195844796965,0.4997355267086465,0.5007127198869588,570779.0243902439,666053887.1881533
2024-09-02,2024-09-03,0.5159886443436027,0.5449425896097203,0.5059440882855376,0.5300475444107046,796335.0940766551,669190668.4808363
2024-09-01,2024-09-02,0.4992368554669792,0.5444585064853178,0.49717757653494477,0.5238857044156324,311339.59233449475,656081532.1254356
2024-08-31,2024-09-01,0.5159736411723992,0.5399219576607468,0.4982520122253524,0.5005541499321748,387938.12543554005,666448078.6027875
2024-08-30,2024-08-31,0.5326702227416137,0.5326702227416137,0.47062164079490176,0.5150932876996757,308689.1707317073,653371267.5400697
2024-08-29,2024-08-30,0.5535375253114795,0.5618954334788697,0.5118781638624045,0.5325382591767359,437364.90592334495,698820661.4947735
2024-08-28,2024-08-29,0.5702801911889801,0.5838553758707234,0.5386972710164915,0.5523128947537984,778671.5644599303,718379029.5993031
2024-08-27,2024-08-28,0.56677174918155,0.625298171970411,0.5572644240832317,0.5697950476584962,1156607.6167247386,753135328.2125436
2024-08-26,2024-08-27,0.5865864086455854,0.6004438662361853,0.560159342535529,0.5641827394983874,1839891.1463414633,741852822.8188154
2024-08-25,2024-08-26,0.5429995144514667,0.5998918392734048,0.506965425687059,0.5882047136523805,1170525.2334494772,702339284.076655
2024-08-24,2024-08-25,0.5155573082978224,0.5724678936059253,0.512093183044588,0.5390680106212494,1694782.2961672475,693462050.7526132
2024-08-23,2024-08-24,0.4341131583179844,0.5173287656068131,0.4341131583179844,0.5149494072553826,1278169.097902098,610105085.5454545
