Start,End,Open,High,Low,Close,Volume,Market Cap
2024-10-29,2024-10-30,1.2786369596003015,1.3549646077432802,1.2743741065425034,1.3337153742839705,281284195.29965156,3343201032.1254354
2024-10-28,2024-10-29,1.2731073979908798,1.2903342272927305,1.1899270963840891,1.2753326369206994,168758068.6794425,3147116539.097561
2024-10-27,2024-10-28,1.236285115153508,1.2858311922115087,1.2260995450394077,1.2719506851282636,140480114.56794426,3149348742.8536587
2024-10-26,2024-10-27,1.1913617994185721,1.2480499866363652,1.1879160507749305,1.2368242929174378,355987091.0557491,3090765374.857143
2024-10-25,2024-10-26,1.3451699396180765,1.346215536525498,1.1560467495295617,1.1971377469786668,301672927.097561,3278854430.5818815
2024-10-24,2024-10-25,1.3211762073019193,1.3888519115247824,1.3163631996530467,1.3413903537378933,230704149.42857143,3390773678.4006968
2024-10-23,2024-10-24,1.3570488534192908,1.3584831095460288,1.2795637711104628,1.3242075467655896,182674467.87804878,3343004721.1149826
2024-10-22,2024-10-23,1.39395561663924,1.409933850086156,1.3358873563183238,1.3539029267925269,214272852.2682927,3455622728.425087
2024-10-21,2024-10-22,1.456412286843182,1.4703416897840311,1.3742051633059589,1.3905536592743093,265807558.11149827,3575357709.0696864
2024-10-20,2024-10-21,1.40875440297329,1.4624621326575835,1.3771077280801889,1.4552493512388647,186544566.24390244,3570789361.9965158
2024-10-19,2024-10-20,1.4270563118730648,1.4439161122510678,1.3931771239371054,1.4086473353844762,192792134.1358885,3568302762.8083625
2024-10-18,2024-10-19,1.368951688222374,1.4307816100256459,1.3595786771552822,1.4307816100256459,248022455.29616725,3534208813.160279
2024-10-17,2024-10-18,1.4345035829202117,1.438326540099633,1.3504234192264322,1.3645511885725672,273452636.9721254,3504401341.3205576
2024-10-16,2024-10-17,1.4624005740738357,1.4739502691926394,1.4086983642572495,1.4270816507772655,458136088.0731707,3642312438.6132402
2024-10-15,2024-10-16,1.5132275109876732,1.5211612088882773,1.422749218946623,1.4617222824039455,509027240.12891984,3706000252.738676
2024-10-14,2024-10-15,1.4257947012289607,1.5199676972513612,1.4048254533770488,1.513330337002805,402282727.31010455,3750771595.508711
2024-10-13,2024-10-14,1.4789745986172627,1.486451596487786,1.3918983004235344,1.424976987486863,295191638.9825784,3616415926.2020907
2024-10-12,2024-10-13,1.4061415575848217,1.488384867859099,1.3992627107346065,1.473496058560905,309213944.31358886,3633781216.0731707
2024-10-11,2024-10-12,1.3169355723489593,1.4171200937400465,1.309381180754139,1.4013421950829308,348389178.0801394,3447367926.7665505
2024-10-10,2024-10-11,1.3488235005438025,1.365354439193229,1.2754890402513142,1.320809447754002,334780018.466899,3345623022.571429
2024-10-09,2024-10-10,1.4342700249942764,1.4480372417033378,1.3311092349647318,1.3491594851227287,323820199.34843206,3517274982.5574913
2024-10-08,2024-10-09,1.472979633350117,1.5017705302000106,1.4160887179628197,1.4300132480225185,451534296.8292683,3654050675.5400696
2024-10-07,2024-10-08,1.465083410729318,1.5494642027357004,1.4644563952146477,1.4724255016986334,412873651.6933798,3807820057.616725
2024-10-06,2024-10-07,1.4052850686335405,1.4666637397298155,1.3799997770454475,1.4636929220541466,291155999.3728223,3571620844.5993032
2024-10-05,2024-10-06,1.4698590966681264,1.4811876320293407,1.378509666215377,1.412522316554104,377406721.39721256,3631936563.034843
2024-10-04,2024-10-05,1.3783574368448128,1.4615489422603438,1.3580212312031874,1.4615489422603438,462971792.73519164,3552951068.1533103
2024-10-03,2024-10-04,1.4231754916606454,1.4583036049979798,1.3419270473780582,1.376781999325572,532419630.17421603,3517801550.2996516
2024-10-02,2024-10-03,1.4834402627841512,1.5434835201058592,1.407677878511773,1.4289747283388075,819526567.3379791,3725393470.5052266
2024-10-01,2024-10-02,1.529826819174305,1.6538890711765806,1.454385371073869,1.4899709639046896,611330189.7142857,3949966696.1881533
2024-09-30,2024-10-01,1.6200601861407637,1.6377007269670079,1.5159516895570886,1.5317181553645887,482355246.5783972,3980473027.2334495
2024-09-29,2024-09-30,1.6075281996582718,1.6350821290941533,1.5650675832306917,1.6153825635526446,368897792.92334497,4040107912.285714
2024-09-28,2024-09-29,1.6792794668043887,1.6938923130166128,1.5827875925289685,1.6095134079225153,557400346.5087107,4091492221.118467
2024-09-27,2024-09-28,1.6337142897707053,1.7338838669120764,1.6172048512519561,1.6814294733635167,603309280.3449477,4193125958.0034842
2024-09-26,2024-09-27,1.6407646266162763,1.6868010293337794,1.6104659890714812,1.6299226244249272,541692578.2926829,4166023826.4947734
2024-09-25,2024-09-26,1.6950665676795964,1.733778430120593,1.6322750787763065,1.6442845487346818,600994128.9094076,4251373451.264808
2024-09-24,2024-09-25,1.6326799881931793,1.7268434968756454,1.6066354050421496,1.6970059902410126,595059243.087108,4218764621.250871
2024-09-23,2024-09-24,1.6022162289069177,1.7120266439088057,1.5715280741293502,1.6488225466641822,685535892.8606272,4173723060.2020907
2024-09-22,2024-09-23,1.6284120054276874,1.6380441864996826,1.56311700573985,1.6161306526972181,377697439.11149824,4028578116.390244
2024-09-21,2024-09-22,1.6191948059683792,1.6649595641263033,1.5781276907342014,1.6325297623731085,542372190.6933798,4088912503.30662
2024-09-20,2024-09-21,1.488950054246159,1.6279535095839326,1.474851884872332,1.6162548915283201,704951541.1219512,3969301147.9825783
2024-09-19,2024-09-20,1.4569332416290874,1.568416545360631,1.4569332416290874,1.4902102479413177,822214676.6271777,3811668956.839721
2024-09-18,2024-09-19,1.3457463504976188,1.438233632452706,1.3181385988480363,1.438233632452706,465586337.74216026,3420145162.8501744
2024-09-17,2024-09-18,1.2705691606542027,1.363948279952513,1.2431777374309416,1.3437329237755455,405427747.9337979,3308043751.8675957
2024-09-16,2024-09-17,1.3348039122718158,1.3348039122718158,1.2596471048517435,1.2702773936375396,412110928.0139373,3278679188.550523
2024-09-15,2024-09-16,1.4002021493490737,1.4292375970818811,1.3399623855948855,1.345631418989844,349037543.24738675,3504969392.43554
2024-09-14,2024-09-15,1.3785651449298422,1.4083292642977665,1.3393440640322498,1.4015913714269033,450734159.74216026,3440749096.630662
2024-09-13,2024-09-14,1.3850128904237777,1.3953035726612162,1.3137782648379766,1.3810976424257146,644989572.6968641,3420789349.4599304
2024-09-12,2024-09-13,1.3617664998192838,1.4385672223899932,1.3520212273486079,1.381782042591858,835039479.5888501,3523391809.268293
2024-09-11,2024-09-12,1.3325013397167247,1.3708632276952568,1.2788222706796193,1.3553778284188336,720268390.5261323,3324081215.8641114
2024-09-10,2024-09-11,1.2040026285336842,1.363322657689953,1.196637479001279,1.340673892757523,472563508.82578397,3221703911.6689897
2024-09-09,2024-09-10,1.1029216306608427,1.2275837426203855,1.0993917023949458,1.2032857973000308,274396948.7859649,2912331372.6210527
2024-09-08,2024-09-09,1.0679645438242822,1.116267213019978,1.0614719675822888,1.102893228411421,175520241.60278746,2733835395.707317
2024-09-07,2024-09-08,1.067175419736234,1.0898655500019978,1.0509263763534544,1.064800951324849,317072951.62020904,2694523968.020906
2024-09-06,2024-09-07,1.0821929901876974,1.1117869460730323,1.0128809223585924,1.0684963935980816,311628565.4216028,2690613089.195122
2024-09-05,2024-09-06,1.1403575106367416,1.148859393691015,1.072116249101757,1.0812130601591181,327750989.4599303,2795350265.445993
2024-09-04,2024-09-05,1.12783750772982,1.1772574549543033,1.082452272329126,1.1385367022037771,399260453.1184669,2836018760.142857
2024-09-03,2024-09-04,1.234860110472707,1.2646511979732444,1.11942279427559,1.1209183896341495,436588843.70383275,2969472655
2024-09-02,2024-09-03,1.135227556135632,1.2396480909384708,1.1090914482785637,1.2374891871520026,530228101.4285714,2974249003.3101044
2024-09-01,2024-09-02,1.1349745142043466,1.2171121607658637,1.1298263889926308,1.144559641232815,386515146.456446,2923453570.5993032
2024-08-31,2024-09-01,1.1970853029483381,1.2431928308375502,1.129195556453314,1.1338346793035778,477376055.3937282,2963015832.5191636
2024-08-30,2024-08-31,1.1270614847759228,1.197280732913733,1.052660167888319,1.197280732913733,449120668.81881535,2834814295.836237
2024-08-29,2024-08-30,1.207025246369325,1.2450590870583458,1.1133939850337147,1.127893090041077,694463687.8013937,3002736725.7665505
2024-08-28,2024-08-29,1.2797824398505229,1.3438140950191428,1.1676420299626304,1.1959040300916288,822526899.6724739,3166913072.522648
2024-08-27,2024-08-28,1.3321279189350015,1.4682220541086553,1.2593725423980238,1.2924855735502794,721288150.8327526,3406383201.508711
2024-08-26,2024-08-27,1.366605655172564,1.38947978664896,1.2965326035106253,1.3328094214246844,623758291.9616724,3391345403.9477353
2024-08-25,2024-08-26,1.2671403033713113,1.3952378230350952,1.1721684706804798,1.3624341641825384,429770760.3205575,3191776319.1707315
2024-08-24,2024-08-25,1.2099538309289946,1.2972701272957214,1.2050620298210826,1.266438609909194,526411694.83972126,3160364386.609756
2024-08-23,2024-08-24,1.0149449127161174,1.21742391985943,1.014418715755462,1.200712153099507,424219842.1258741,2778902701.146853
2024-08-22,2024-08-23,0.9645560811720284,1.0465020851298834,0.948043491954427,1.0172817972426063,342160126.5017422,2492653176.195122
2024-08-21,2024-08-22,0.8741708190059541,0.9757015501205807,0.8652367713938257,0.9608013126558792,198311720.7944251,2293895894.0940766
2024-08-20,2024-08-21,0.9021638839286062,0.9241570346931669,0.8703819078628523,0.8733866529221538,315596098.0522648,2255015716.595819
2024-08-19,2024-08-20,0.8141609545314369,0.923940545470407,0.8067723450319942,0.9172113311626804,139852644.43554008,2092190720.3937283
2024-08-18,2024-08-19,0.8396461718542642,0.8482447238399942,0.8186081161094387,0.8186081161094387,102986029.96864112,2105466165.9477353
2024-08-17,2024-08-18,0.8256486488771265,0.8515075163225475,0.8201224428944477,0.8379262996549113,145043849.17770034,2095242943.9756098
2024-08-16,2024-08-17,0.8282637199125602,0.8748363326552153,0.8097499444023393,0.8277341265955842,191654800.9512195,2114026981.3205576
2024-08-15,2024-08-16,0.8759898011923295,0.8871715708442018,0.8168423683800696,0.8298468690756478,183474303.57142857,2143222582.4982579
2024-08-14,2024-08-15,0.8779248638801239,0.9218385053098647,0.8595696591039207,0.8769821821473176,166312415.38675958,2222939726.6236935
2024-08-13,2024-08-14,0.8638442167832268,0.8871867993724972,0.8298335806023176,0.8797637119255216,201183339.55052266,2164826308.6480837
2024-08-12,2024-08-13,0.8181885626164426,0.8964191133149526,0.8059600901455128,0.8639816148104364,230769373.51916376,2143898913.7909408
2024-08-11,2024-08-12,0.8939372353662581,0.9401921463372888,0.8154352275576506,0.8190651109600217,226807340.0209059,2237225904.466899
2024-08-10,2024-08-11,0.8485113092771627,0.9126327740100221,0.8360054481118163,0.9014435284361223,146027046.4773519,2148816688.9407663
2024-08-09,2024-08-10,0.8820122217732214,0.8975647575502744,0.8331214571307977,0.851132321628579,270729638.0174216,2161579286.163763
2024-08-08,2024-08-09,0.8050389005658429,0.8888335057788924,0.7873084393411055,0.8868057054646225,275147734.3554007,2128567989.3832753
2024-08-07,2024-08-08,0.8469023821901926,0.9196540620427316,0.7979184043651194,0.803468599173641,274260275.0557491,2162264392.1777005
2024-08-06,2024-08-07,0.7962131015417797,0.9014065296385595,0.7962131015417797,0.8465157664932383,490734367.73170733,2162573564.066202
2024-08-05,2024-08-06,0.9278411399892172,0.9293386991624852,0.706237636905349,0.7948075205145425,504695019.3728223,2032776416.2229965
2024-08-04,2024-08-05,0.99408420451815,1.0171867988004575,0.8809664785858896,0.9254001563128504,174400440.8641115,2452888670.8641114
2024-08-03,2024-08-04,1.067813124464344,1.084473798510913,0.9701369539683652,0.9962711907592173,189597425.73867595,2630607924.825784
2024-08-02,2024-08-03,1.1473884132479295,1.1515206556112212,1.0609182443246605,1.0675284472014668,192028120.87456447,2801575694.0487804
2024-08-01,2024-08-02,1.1575294889252705,1.1590670931852507,1.0733342366338547,1.1462474317937432,160347461.5226481,2840394225.324042
2024-07-31,2024-08-01,1.1896541706755237,1.2087392685654004,1.1472584097810044,1.1575474502733205,122309673.63763066,2981911448.097561
2024-07-30,2024-07-31,1.215907021669484,1.248042485959537,1.1669617306753142,1.1925643104035342,136963069.31707317,3062319098.324042
2024-07-29,2024-07-30,1.2535374863694604,1.3154837661762742,1.2153700378214347,1.2153700378214347,136393174.24390244,3193192159.634146
2024-07-28,2024-07-29,1.2706841986695525,1.2743244006092256,1.234343553084059,1.2509025312602369,167387935.0209059,3159366987.5052266
2024-07-27,2024-07-28,1.281366750357064,1.3475332750199094,1.2552921986087158,1.283032335474956,154170903.3902439,3248702997.836237
2024-07-26,2024-07-27,1.1972728153423497,1.2913231468949675,1.1931787807918321,1.2847411117914835,185270295.7665505,3178600427.6027875
2024-07-25,2024-07-26,1.2177278318267113,1.2210838183595911,1.1602278542213584,1.1981935988854222,196650227.2508711,3020549943.4425087
2024-07-24,2024-07-25,1.2996120185070026,1.308466891437415,1.2051583499797063,1.217293934220245,205572204.98954704,3201935575.327526
2024-07-23,2024-07-24,1.3741966285297291,1.3991967552206246,1.2849260782658785,1.2995118153462994,207718659.16724738,3372439669.250871
2024-07-22,2024-07-23,1.492896796968971,1.4958687033324445,1.3713381693580475,1.3752754706387742,219892070.7754386,3589767960.7122808
2024-07-21,2024-07-22,1.4596840934202853,1.4889301975504703,1.3909258615002622,1.4889301975504703,164757261.44947734,3637341840.58885
2024-07-20,2024-07-21,1.4766310472412456,1.5094706612971664,1.439624375422084,1.4637627445590198,226881642.4703833,3703358030.449477
2024-07-19,2024-07-20,1.404897010749576,1.490898155553552,1.3678934554506499,1.4767766447549255,238310715.4390244,3598122655.738676
2024-07-18,2024-07-19,1.4620519572172712,1.4994288619569875,1.3778357610631549,1.4062373937491974,299858752.3728223,3620227622.062718
2024-07-17,2024-07-18,1.431130894648375,1.5523581131490083,1.4233730878006494,1.456440688799731,383200765.5156794,3742743210.881533
2024-07-16,2024-07-17,1.4252100732198871,1.47799623137027,1.321835177214644,1.4328186955356663,400801830.5365854,3519607732.8641114
2024-07-15,2024-07-16,1.25241819539603,1.4307242003703062,1.246270768493271,1.4227312540926083,270720631.4250871,3334560349.6445994
2024-07-14,2024-07-15,1.1693153578055167,1.2698479279347392,1.1693153578055167,1.2528969187854837,154681047.79094076,3039701668.634146
2024-07-13,2024-07-14,1.1937392045899442,1.215896147876452,1.1457086262802432,1.1682396209453079,161275839.5400697,2961724196.9616723
2024-07-12,2024-07-13,1.147156504874217,1.1910288037904126,1.1081184987955286,1.1910288037904126,165467308.2055749,2883468345.2090592
2024-07-11,2024-07-12,1.188612866103611,1.2345510722649562,1.1424351956607406,1.1499811337295094,187228882.27272728,2989000493.041958
2024-07-10,2024-07-11,1.195058782758631,1.2238361808194045,1.1777830182912319,1.1900500942493342,241451726.39372823,3015390789.0940766
2024-07-09,2024-07-10,1.1556156314001276,1.1991160831271765,1.1424648172843248,1.1952813682792627,261159831.9512195,2961627973.5993032
2024-07-08,2024-07-09,1.1142342561953789,1.2270181009428975,1.072132322428784,1.1618896463433588,315917823.3867596,1836130343.369338
2024-07-07,2024-07-08,1.2243189520233122,1.2338627661631538,1.1133224151477779,1.1145887790916347,260102434.13937283,812699624.456446
2024-07-06,2024-07-07,1.1599905196692348,1.2766279712901623,1.149820027516752,1.228680130066202,378030583.9442509,840053103.902439
2024-07-05,2024-07-06,1.2064961326213515,1.2180329818653783,1.0645699016218728,1.1642630232026339,484825386.6933798,793842819.804878
2024-07-04,2024-07-05,1.253720195378664,1.2889911480148362,1.1608626882985724,1.225803803256901,281447957.0209059,842717780.3658537
2024-07-03,2024-07-04,1.3232691390513756,1.3287821382823137,1.221734864384536,1.2544350904046173,233399390.48083624,875842195.8118467
2024-07-02,2024-07-03,1.291122381980323,1.3638097005080831,1.2683384951808916,1.3214495289396488,309662842.0522648,916944708.5783972
2024-07-01,2024-07-02,1.4250687665598407,1.4861679542400823,1.2933639206213832,1.2946509975085343,322744611.5714286,959575777.6027875
2024-06-30,2024-07-01,1.3525216254529802,1.4499967323924514,1.328379105110809,1.436573880262463,261754662.41114983,952604205.7665505
2024-06-29,2024-06-30,1.4114324221715984,1.4447836368604443,1.347843109667946,1.347843109667946,321409308.0209059,966445799.6585366
2024-06-28,2024-06-29,1.5387646496663863,1.5531648495055232,1.397383438092542,1.4067494856944356,533991005.184669,1007142788.3414634
2024-06-27,2024-06-28,1.773019706237202,1.773019706237202,1.4947972955157525,1.5440558195047906,687701929.4390244,1101533328.3031359
2024-06-26,2024-06-27,1.5874511172351784,1.8446926082769257,1.586609369899622,1.773720733418137,563833821.066202,1190935677.8745644
2024-06-25,2024-06-26,1.6353175044942052,1.708805246955145,1.5770841603475674,1.589993437135123,675503491.902439,1130373463.7108014
2024-06-24,2024-06-25,1.4054830671359937,1.6958876798943494,1.3527318361899798,1.644641069906276,383365520.902439,993859939.1463414
2024-06-23,2024-06-24,1.4759865578626135,1.5208518085670648,1.4019914775232354,1.4054595318619034,314226099.21254355,1005982543.1393728
2024-06-22,2024-06-23,1.5870377916031468,1.5882669208217066,1.4658654765280263,1.4712706785422223,349208511.9163763,1048900807.5679443
2024-06-21,2024-06-22,1.6090476995087217,1.6238370504095465,1.5326133087819613,1.5862487581701135,693063266.9860628,1085183679.4843206
2024-06-20,2024-06-21,1.4870606989067854,1.7274390930414913,1.4783000609784909,1.6062540581396791,1060826886.0731708,1105789270.7421603
2024-06-19,2024-06-20,1.19280840524523,1.4952521490118107,1.1792902521412874,1.4909023717049457,455926828.087108,922080150.4738677
2024-06-18,2024-06-19,1.3217826625361535,1.3217826625361535,1.1116000545769285,1.1963540177669436,436288993.9860627,819927104.2439024
2024-06-17,2024-06-18,1.4768688373034657,1.4918431782914365,1.2331209944633037,1.3207400002422935,286728568.5749129,930919638.0313588
2024-06-16,2024-06-17,1.4607572464310123,1.4931837926219609,1.4307907081632438,1.477016147592321,136743661.21254355,1003535506.3449477
2024-06-15,2024-06-16,1.4786618699699157,1.506366531786117,1.4554155988478803,1.460091019982218,248191760.2195122,1018362168.4494773
2024-06-14,2024-06-15,1.6003776147174136,1.6362458300047353,1.4426741557156124,1.481861629761816,271148421.5609756,1065480199.5818815
2024-06-13,2024-06-14,1.7218908139910847,1.7345866436885684,1.5680249268609423,1.5922386799987565,342821081.9790941,1126451406.1080139
2024-06-12,2024-06-13,1.5412077443999552,1.7595938722986193,1.4763401146183304,1.7231265101549895,416013865.26829267,1126080205.2473867
2024-06-11,2024-06-12,1.674973047527237,1.7389678870280527,1.5145139834900092,1.5367708689406596,328641220.3763066,1121815440.4320557
2024-06-10,2024-06-11,1.768451421284201,1.773298760693037,1.6347278628854987,1.6736402765921687,234259996.3728223,1188248912.989547
2024-06-09,2024-06-10,1.7718438009768667,1.7965013738240951,1.7454772122531714,1.7716639148519544,248698252.2404181,1219853162.5783973
2024-06-08,2024-06-09,1.852306579206383,1.8685162562245894,1.7222790843556568,1.7721837646109102,489098922.9651568,1237438585.8641114
2024-06-07,2024-06-08,2.0409832991399224,2.0564463685147536,1.762975678103528,1.8515407339754428,352808824.26480836,1359263908.9337978
2024-06-06,2024-06-07,2.157726752979899,2.1674346162958056,2.032490951267494,2.050468706696943,237784787.09756097,1450210081.8222997
2024-06-05,2024-06-06,2.1329406591227924,2.218025803786082,2.1329406591227924,2.162902438107929,282803232.630662,1490641179.6550522
2024-06-04,2024-06-05,2.1470542966331925,2.1731476209127463,2.0872235125445804,2.129174026746393,247183572.59581882,1462962350.662021
2024-06-03,2024-06-04,2.0938764943740775,2.198027127936175,2.0669725439224127,2.1456390833968135,255456519.55400696,1479470749.825784
2024-06-02,2024-06-03,2.121719781691968,2.1444444027813274,2.06115141880484,2.0947342579167527,163190430.7317073,1453463088.031359
2024-06-01,2024-06-02,2.148440527573887,2.148440527573887,2.1031162161399326,2.1196516248101793,232596083.87456447,1459732451.979094
2024-05-31,2024-06-01,2.1854145904278894,2.2070362668833736,2.1005863538520866,2.149382502874919,330488749.0034843,1487686591.56446
2024-05-30,2024-05-31,2.205548205022833,2.2867048372857157,2.1174998873892745,2.190508346012469,401756011.456446,1529084185.174216
2024-05-29,2024-05-30,2.2384036983869677,2.3424952722662176,2.1928203340107104,2.196005539413192,326611542.2891986,1550908035.5017421
2024-05-28,2024-05-29,2.304810024076132,2.304820395901448,2.188104140613149,2.2419926445065035,333735669.0383275,1543367080.9442508
2024-05-27,2024-05-28,2.2400656209544594,2.3346537454964476,2.2300746466545704,2.3064648083740966,235849512.20905924,1564446663.9198606
2024-05-26,2024-05-27,2.3030231284494054,2.311087142642432,2.2146410976851323,2.2402818337118897,200971178.95470384,1559003170.2682927
2024-05-25,2024-05-26,2.30571669815907,2.366480841408583,2.2909587830854536,2.3043134511227454,237456876.41114983,1596009397.184669
2024-05-24,2024-05-25,2.361626292845691,2.4101490345490157,2.258682446102624,2.313675441514739,505172596.34843206,1598954272.8292682
2024-05-23,2024-05-24,2.543503611788046,2.557667461964243,2.282445651938714,2.363442980695296,787663342.4808363,1675410163.7665505
2024-05-22,2024-05-23,2.534011642921577,2.6907639703499155,2.4886127907608158,2.529110308813176,592187887.5958188,1754962094.0139372
2024-05-21,2024-05-22,2.444358859954694,2.5587100892650696,2.382910094176859,2.534718809014823,645621379.4947735,1713470931.9198606
2024-05-20,2024-05-21,2.208326919947702,2.43432788887077,2.1768081466859663,2.4246947695680956,332282503.36585367,1572710319.2578397
2024-05-19,2024-05-20,2.279941125019722,2.3149650228091425,2.1921931783280257,2.2084677270807767,240864615.6620209,1553447692.6445992
2024-05-18,2024-05-19,2.3507993733451316,2.421241305897044,2.272271996018969,2.284791044706127,373585876.4285714,1602033473.1289198
2024-05-17,2024-05-18,2.2939458506178103,2.3824006319203037,2.229522311810284,2.3556482227653266,437740142.12543553,1582547550.9651568
2024-05-16,2024-05-17,2.267526041449752,2.3384383765615233,2.1685798211706935,2.288614967722283,512807299.1393728,1554974502.1114984
2024-05-15,2024-05-16,2.013107053432418,2.2754183196263695,1.9870897366183438,2.2579886731759764,363173439.4529617,1456608129.7770035
2024-05-14,2024-05-15,2.1250959761084247,2.137753039044345,1.9941772259379515,2.006425057482611,350481586.4111498,1417964253.4146342
2024-05-13,2024-05-14,2.18106705432568,2.217449017425655,2.0318334808528036,2.123715817462707,331586325.6968641,1465340910.9860628
2024-05-12,2024-05-13,2.2008041809300782,2.241618144399855,2.1642445791687206,2.1753119974603776,211617198.54703832,1515446091.8745644
2024-05-11,2024-05-12,2.219908366937696,2.2603780322855918,2.1877591092313495,2.195199251273349,421165044.3554007,1529706157.8083625
2024-05-10,2024-05-11,2.256926930663773,2.364560080055694,2.1562920333142177,2.2140237220390486,484921002.271777,1560744949.2648084
2024-05-09,2024-05-10,2.160874334729069,2.3050659995778333,2.1369238162859534,2.2692777620686555,472348589.0452962,1525619574.4425087
2024-05-08,2024-05-09,2.3598905257275984,2.404628585456862,2.1305669094634268,2.1581577492766386,490960564.76655054,1558704119.1672473
2024-05-07,2024-05-08,2.3994750631943664,2.500309686141829,2.349133380234586,2.349133380234586,613874071.8292683,1668708103.8292682
2024-05-06,2024-05-07,2.3775574422141164,2.521011000361892,2.324993750491058,2.3836812535065848,654118052.9581882,1658743786.7038329
2024-05-05,2024-05-06,2.164139299977748,2.380685518632188,2.1122685977455196,2.362107489307896,407569370.8606272,1544503521.7700348
2024-05-04,2024-05-05,2.178029857834763,2.245021008427245,2.1420633206802315,2.164345876032483,392365465.5993031,1500813352.815331
2024-05-03,2024-05-04,2.0078727997120343,2.212248794863788,1.9638115487299161,2.1742062950293164,365696630.29965156,1424800646.7038329
2024-05-02,2024-05-03,2.0209407663772474,2.0560986709784843,1.9355608602896193,2.008722266687728,428413384.36585367,1370719651.9721255
2024-05-01,2024-05-02,2.023068168285721,2.052754862652285,1.8782283467816967,2.0209592861021615,460095661.83972126,1352901815.2090592
2024-04-30,2024-05-01,2.162430052207735,2.198145003081343,1.9323352297188356,2.0305291531847875,371512627.63414633,1403911192.5679443
2024-04-29,2024-04-30,2.17423346565906,2.2003964869229673,2.095715622934996,2.172498850186873,324190681.41463417,1475842385.5052264
2024-04-28,2024-04-29,2.1940800016609243,2.2846580583934513,2.152230397467851,2.164800117604867,274157860.19512194,1530590431.5574913
2024-04-27,2024-04-28,2.172098629737906,2.2020865459987897,2.0771043711977524,2.1972878250698535,337947307.1707317,1470487266.794425
2024-04-26,2024-04-27,2.311499654942355,2.311499654942355,2.1433835887908343,2.160925921228607,409031320.630662,1533988796.8188152
2024-04-25,2024-04-26,2.279083139514391,2.3775483410911464,2.2126335040909924,2.3029466636708626,645888343.8397212,1576380886.7979095
2024-04-24,2024-04-25,2.469012607671522,2.6357543942434476,2.241774504936931,2.2735021323684284,516587922.0592334,1694798111.5853658
2024-04-23,2024-04-24,2.47838188052185,2.558278641733939,2.4025205217280434,2.45020424611101,450321959.83623695,1694197257.4111497
2024-04-22,2024-04-23,2.4405550378217113,2.528859022470884,2.387142466587937,2.474066730052281,463602438.4355401,1686360133.5261323
